,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbperlim,ttv_flag,st_rad,st_radlim,rastr,sy_dist,sy_vmag,sy_vmagerr1,sy_kmagerr1,sy_gaiamagerr1
116,1,0,0,5.28081,0.0,0,3.01,0.0,0 days 11:17:47.270000,649.935,11.083,0.015,0.021,0.000647
117,1,0,0,5.28130579,0.0,0,2.66957,0.0,0 days 11:17:47.270000,649.935,11.083,0.015,0.021,0.000647
118,1,0,0,440.0,0.0,0,0.85,0.0,0 days 11:34:47.140000,1217.96,12.986,0.103,0.024,0.000417
119,1,0,0,30.0,0.0,0,0.89,0.0,0 days 11:20:31.860000,229.954,15.84,0.064,0.027,0.000693
120,1,0,0,,,0,0.6009,0.0,0 days 11:20:31.860000,229.954,15.84,0.064,0.027,0.000693
121,1,0,0,7.655533,0.0,0,0.751,0.0,0 days 11:04:14.490000,495.707,14.699,0.069,0.03,0.00033
122,1,0,0,27.770388,0.0,0,0.71,0.0,0 days 11:48:56.250000,252.383,13.595,0.16,0.019,0.000291
123,1,0,0,27.77045,0.0,0,8.15,0.0,0 days 11:48:56.250000,252.383,13.595,0.16,0.019,0.000291
124,1,0,0,0.259669,0.0,0,0.69,0.0,0 days 11:28:10.650000,,12.92,0.114,0.024,
125,1,0,0,0.25967056,0.0,0,0.59,0.0,0 days 11:28:10.650000,,12.92,0.114,0.024,
126,1,0,0,5.54583,0.0,0,0.34,0.0,0 days 11:28:10.650000,,12.92,0.114,0.024,
127,1,0,0,18.4502,0.0,0,0.717,0.0,0 days 11:26:04.240000,340.433,15.23,0.092,0.029,0.000457
128,1,1,0,35.621,0.0,0,0.898,0.0,0 days 11:07:12.240000,209.071,12.213,0.069,0.025,0.000259
129,1,0,0,4.1333,0.0,0,0.312,0.0,0 days 11:48:24.480000,114.675,16.248,0.119,0.024,0.00081
130,1,0,0,1.9611469,0.0,0,0.64,0.0,0 days 11:16:51.570000,592.204,15.355,0.092,0.03,0.001509
131,1,0,0,1.96133691104,0.0,0,1.06738,0.0,0 days 11:16:51.570000,592.204,15.355,0.092,0.03,0.001509
132,1,0,0,40.7302,0.0,0,0.98,0.0,0 days 11:40:57.780000,835.716,14.647,0.057,0.033,0.000388
133,1,0,0,40.7362,0.0,0,0.85,0.0,0 days 11:40:57.780000,835.716,14.647,0.057,0.033,0.000388
134,1,0,0,18.10220826,0.0,0,2.04778,0.0,0 days 11:29:32.580000,235.679,9.9,0.006,0.023,0.000359
135,1,0,0,0.60408352,0.0,0,0.67,0.0,0 days 11:53:44.710000,370.696,16.736,1.133,0.04,0.000599
136,1,0,0,3.52743,0.0,0,0.257,0.0,0 days 11:35:18.640000,124.872,16.63,0.2,0.027,0.001057
137,1,0,0,3.52725,0.0,0,0.257,0.0,0 days 11:35:18.640000,124.872,16.63,0.2,0.027,0.001057
138,1,0,0,3.52674,0.0,0,0.350987,0.0,0 days 11:35:18.640000,124.872,16.63,0.2,0.027,0.001057
139,1,0,0,3.5269024,0.0,0,0.67,0.0,0 days 11:35:18.640000,124.872,16.63,0.2,0.027,0.001057
140,1,0,0,6340.0,0.0,0,0.88,0.0,0 days 11:56:39.960000,2864.21,14.864,0.069,0.034,0.000304
141,1,0,0,9.321691,0.0,0,0.678,0.0,0 days 11:05:01.570000,,20.5561,0.0545,,0.01423
142,1,0,0,6.662,0.0,0,0.483,0.0,0 days 11:15:38.800000,242.573,16.153,1.133,0.036,0.000828
143,1,3,0,2.71578,0.0,0,,,0 days 11:40:23.330000,334.967,14.668,0.137,0.023,0.000359
144,1,1,0,2.0478,0.0,0,0.655,0.0,0 days 11:35:45.240000,,14.974,0.137,0.026,
145,1,0,0,,,0,1.266,0.0,0 days 11:12:01.950000,302.743,11.85,0.03,0.021,0.000395
146,1,0,0,27.27048734,0.0,0,2.564,0.0,0 days 11:14:10.270000,499.583,11.505,0.017,0.021,0.001173
147,1,0,0,27.242808,0.0,0,2.54,0.0,0 days 11:14:10.270000,499.583,11.505,0.017,0.021,0.001173
148,1,0,0,27.24273,0.0,0,0.92,0.0,0 days 11:14:10.270000,499.583,11.505,0.017,0.021,0.001173
149,1,0,0,27.242912,0.0,0,0.9,0.0,0 days 11:14:10.270000,499.583,11.505,0.017,0.021,0.001173
150,1,0,0,1.395336,0.0,0,0.28,0.0,0 days 11:22:47.450000,87.9605,15.55,0.07,0.019,0.000516
151,1,0,0,1.39533316,0.0,0,0.424658,0.0,0 days 11:22:47.450000,87.9605,15.55,0.07,0.019,0.000516
152,1,0,0,1.3951513,0.0,0,0.32,0.0,0 days 11:22:47.450000,87.9605,15.55,0.07,0.019,0.000516
153,1,0,0,15.3791,0.0,0,0.336,0.0,0 days 11:36:07.600000,232.354,16.68,0.2,0.033,0.000877
154,1,0,0,33.5107,0.0,0,0.896,0.0,0 days 11:42:37,212.292,11.68,0.051,0.028,0.000506
155,1,0,0,33.51569,0.0,0,0.71,0.0,0 days 11:42:37,212.292,11.68,0.051,0.028,0.000506
156,1,0,0,33.5116,0.0,0,0.875,0.0,0 days 11:42:37,212.292,11.68,0.051,0.028,0.000506
157,1,0,0,33.513607,0.0,0,0.857642,0.0,0 days 11:42:37,212.292,11.68,0.051,0.028,0.000506
158,1,0,0,33.515399,0.0,0,0.65,0.0,0 days 11:42:37,212.292,11.68,0.051,0.028,0.000506
159,1,2,0,3.96151,0.0,0,,,0 days 11:17:56.080000,257.443,14.705,0.16,0.023,0.000513
160,1,2,0,3.96165,0.0,0,0.634,0.0,0 days 11:17:56.080000,257.443,14.705,0.16,0.023,0.000513
161,1,0,0,6.97251,0.0,0,0.6252,0.0,0 days 11:14:17.030000,239.506,14.331,0.149,0.029,0.000708
162,1,1,0,4.1698,0.0,0,0.628461,0.0,0 days 11:40:49.620000,436.488,14.983,0.114,0.03,0.00051
163,1,1,0,4.16959,0.0,0,,,0 days 11:40:49.620000,436.488,14.983,0.114,0.03,0.00051
164,1,1,0,4.16888,0.0,0,0.628,0.0,0 days 11:40:49.620000,436.488,14.983,0.114,0.03,0.00051
165,1,1,0,12.3389,0.0,0,0.628,0.0,0 days 11:40:49.620000,436.488,14.983,0.114,0.03,0.00051
166,1,1,0,12.339133,0.0,0,0.73,0.0,0 days 11:40:49.620000,436.488,14.983,0.114,0.03,0.00051
167,1,0,0,2.89465,0.0,0,0.702,0.0,0 days 11:47:33.660000,270.109,15.24,0.149,0.021,0.00043
168,1,0,0,3.83794,0.0,0,0.809,0.0,0 days 11:51:57.100000,155.4257,14.18,0.04,0.021,0.000564
169,1,0,0,5.24086,0.0,0,0.809,0.0,0 days 11:51:57.100000,155.4257,14.18,0.04,0.021,0.000564
170,1,0,0,2790.0,0.0,0,0.93,0.0,0 days 11:23:59.260000,409.502,11.568,0.027,0.023,0.000679
171,1,0,0,8.91058,0.0,0,1.028,0.0,0 days 11:46:40.120000,489.318,13.425,0.114,0.023,0.000262
172,1,0,0,28.2692,0.0,0,1.29,0.0,0 days 11:36:25.610000,399.976,13.171,0.092,0.025,0.000283
173,1,0,0,28.270642,0.0,0,0.9,0.0,0 days 11:36:25.610000,399.976,13.171,0.092,0.025,0.000283
174,1,0,0,28.2671,0.0,0,1.028,0.0,0 days 11:36:25.610000,399.976,13.171,0.092,0.025,0.000283
175,1,0,0,28.271761,0.0,0,0.933556,0.0,0 days 11:36:25.610000,399.976,13.171,0.092,0.025,0.000283
176,1,0,0,28.2717,0.0,0,1.02594,0.0,0 days 11:36:25.610000,399.976,13.171,0.092,0.025,0.000283
177,1,0,0,4.73172,0.0,0,1.028,0.0,0 days 11:36:25.610000,399.976,13.171,0.092,0.025,0.000283
178,1,0,0,0.782022,0.0,0,0.94,0.0,0 days 11:39:40.950000,442.991,13.809,0.16,0.023,0.000286
179,1,0,0,0.78214992,0.0,0,0.79,0.0,0 days 11:39:40.950000,442.991,13.809,0.16,0.023,0.000286
180,1,0,0,15.4769,0.0,0,0.66,0.0,0 days 11:25:35.900000,357.007,15.217,0.183,0.026,0.000554
181,1,0,0,6.4498648,0.0,0,0.85,0.0,0 days 11:23:44.120000,365.788,13.302,0.057,0.029,0.000401
182,1,0,0,6.45027,0.0,0,0.894,0.0,0 days 11:23:44.120000,365.788,13.302,0.057,0.029,0.000401
183,1,0,0,1.19478,0.0,0,0.235,0.0,0 days 11:23:34.350000,303.404,18.19,0.2,0.041,0.001192
184,1,0,0,,,0,0.7,0.0,0 days 11:38:37.670000,2140.25,13.36,0.092,0.021,0.002001
185,1,0,0,1.5771832,0.0,0,1.94,0.0,0 days 06:36:44.230000,273.796,8.718,0.003,0.017,
186,1,0,0,1.57753,0.0,0,1.93,0.0,0 days 06:36:44.230000,273.796,8.718,0.003,0.017,
187,1,0,0,3.262038,0.0,0,5.27397,0.0,0 days 06:10:21.860000,2085.72,11.528,0.022,0.017,0.001127
188,1,0,0,4.4654,0.0,0,2.3,0.0,0 days 06:23:27.240000,917.554,11.4765,0.0459,0.015,0.001828
189,1,0,0,21.140574,0.0,0,1.29,0.0,0 days 06:06:01.010000,1800.02,12.325,0.042,0.018,0.00025
190,1,0,0,5.74372,0.0,0,,,0 days 06:18:08.490000,6091.77,12.428,0.08,0.017,0.000292
191,1,0,0,3.2923818,0.0,0,1.87,0.0,0 days 06:20:59.390000,4958.48,14.856,0.103,0.055,0.000687
192,1,0,0,6.90487,0.0,0,1.45,0.0,0 days 06:57:03.900000,2183.17,14.573,0.126,0.043,
193,1,0,0,6.905053,0.0,0,,,0 days 06:57:03.900000,2183.17,14.573,0.126,0.043,
194,1,0,0,6.9055211,0.0,0,1.89,0.0,0 days 06:57:03.900000,2183.17,14.573,0.126,0.043,
195,1,0,0,1.696374,0.0,0,1.793,0.0,0 days 06:53:26.720000,2257.74,14.449,0.115,0.035,0.001083
196,1,0,0,3.046136,0.0,0,1.698,0.0,0 days 06:20:43.940000,264.567,11.548,0.021,0.017,0.002277
197,1,0,0,3.0459383,0.0,0,0.89,0.0,0 days 06:20:43.940000,264.567,11.548,0.021,0.017,0.002277
198,1,0,0,3.04622,0.0,0,0.89,0.0,0 days 06:20:43.940000,264.567,11.548,0.021,0.017,0.002277
199,1,0,0,3.23792,0.0,0,0.639668,0.0,0 days 06:41:30.910000,127.188,12.719,0.069,0.03,0.000202
200,1,0,0,3.238542,0.0,0,0.69,0.0,0 days 06:41:30.910000,127.188,12.719,0.069,0.03,0.000202
201,1,0,0,3.2367,0.0,0,0.74,0.0,0 days 06:41:30.910000,127.188,12.719,0.069,0.03,0.000202
202,1,0,0,6.2719092,0.0,0,1.81,0.0,0 days 06:14:17.230000,2668.14,10.347,0.007,0.02,0.000709
203,1,0,0,23.7782,0.0,0,2.09,0.0,0 days 06:31:05.920000,401.292,10.411,0.009,0.018,0.000617
204,1,0,0,1.42636,0.0,0,4.28,0.0,0 days 06:25:24.490000,1062.67,10.509,0.007,0.018,0.000648
205,1,0,0,3.979287,0.0,0,1.84,0.0,0 days 06:38:02.580000,713.075,11.372,0.024,0.018,0.009347
206,1,0,0,2.1417519,0.0,0,1.59,0.0,0 days 06:26:23.880000,471.459,10.311,0.007,0.021,0.002911
207,1,0,0,2.86136,0.0,0,0.50129,0.0,0 days 06:57:23.830000,161.444,15.597,0.172,0.021,0.000539
208,1,0,0,3.10622,0.0,0,0.501135,0.0,0 days 06:41:37.110000,182.319,16.07,0.172,0.026,0.00123
209,1,0,0,1.814553,0.0,0,10.0566,0.0,0 days 06:38:13.240000,3901.1,15.697,0.229,0.023,0.000452
210,1,0,0,17.1541,0.0,0,16.1325,0.0,0 days 06:15:32.870000,6475.27,15.619,0.069,0.02,0.000645
211,1,0,0,12.1507,0.0,0,0.83,0.0,0 days 06:57:16.010000,138.859,11.28,0.024,0.018,0.000445
212,1,0,0,2.4343734,0.0,0,0.9,0.0,0 days 06:17:47.920000,701.156,12.248,0.046,0.018,0.001438
213,1,0,0,1.8490876,0.0,0,0.96,0.0,0 days 06:28:01.350000,502.407,12.376,0.069,0.022,0.0002
214,1,0,0,2.620724,0.0,0,1.14,0.0,0 days 06:22:33.910000,419.286,11.512,0.046,0.018,0.000409
215,1,0,0,2.620799,0.0,0,1.725,0.0,0 days 06:22:33.910000,419.286,11.512,0.046,0.018,0.000409
216,1,0,0,2.62077,0.0,0,1.4,0.0,0 days 06:22:33.910000,419.286,11.512,0.046,0.018,0.000409
217,1,0,0,1.314437,0.0,0,1.472064,0.0,0 days 06:05:48.860000,391.428,11.706,0.137,0.02,0.000432
218,1,0,0,1.3144014,0.0,0,1.23,0.0,0 days 06:05:48.860000,391.428,11.706,0.137,0.02,0.000432
219,1,0,0,4.8045244,0.0,0,1.28,0.0,0 days 06:44:19,704.55,11.782,0.024,0.014,0.000362
220,1,0,0,6.14818,0.0,0,2.29043,0.0,0 days 06:00:54.850000,367.29,11.554,0.02,0.021,
221,1,0,0,1.49761,0.0,0,,,0 days 06:39:57.590000,287.802,11.857,0.02,0.021,
222,1,0,0,6.479656,0.0,0,0.921539,0.0,0 days 06:05:27.310000,433.512,13.492,0.092,0.02,0.000926
223,1,0,0,6.48167,0.0,0,0.922,0.0,0 days 06:05:27.310000,433.512,13.492,0.092,0.02,0.000926
224,1,0,0,6.4804111,0.0,0,0.89,0.0,0 days 06:05:27.310000,433.512,13.492,0.092,0.02,0.000926
225,1,0,0,2.8445331,0.0,0,1.16,0.0,0 days 06:52:12.560000,304.179,10.605,0.009,0.019,0.000612
226,1,0,0,0.6687,0.0,0,1.942,0.0,0 days 06:57:44.850000,236.832,9.99,0.005,0.02,0.000321
227,1,0,0,13.3461,0.0,0,2.575,0.0,0 days 06:10:26.990000,724.25,11.361,0.015,0.02,0.000312
228,1,0,0,4.13737,0.0,0,1.03,0.0,0 days 06:33:05.850000,680.973,14.751,0.069,0.02,0.000954
229,1,0,0,4.1376047,0.0,0,0.7,0.0,0 days 06:33:05.850000,680.973,14.751,0.069,0.02,0.000954
230,1,0,0,2.469851,0.0,0,1.479,0.0,0 days 06:24:38.660000,252.6583,10.158,0.007,0.03,
231,1,0,0,0.690458,0.0,0,1.50882,0.0,0 days 06:41:51.160000,459.014,11.534,0.206,0.019,0.000562
232,1,0,0,0.689647,0.0,0,1.08,0.0,0 days 06:41:51.160000,459.014,11.534,0.206,0.019,0.000562
233,1,0,0,4.1687922,0.0,0,1.14,0.0,0 days 06:48:48.320000,337.891,12.369,0.057,0.021,0.000263
234,1,0,0,21.17051,0.0,0,2.536,0.0,0 days 06:58:48.790000,764.195,11.952,0.032,0.021,0.000272
235,1,0,0,5.31937553733,0.0,0,2.36934,0.0,0 days 06:26:43.010000,835.907,12.334,0.057,0.017,0.000288
236,1,0,0,5.319075,0.0,0,2.28,0.0,0 days 06:26:43.010000,835.907,12.334,0.057,0.017,0.000288
237,1,0,0,12.86772,0.0,0,1.79,0.0,0 days 06:37:31.330000,760.324,13.12,0.092,0.026,0.00063
238,1,0,0,12.866412,0.0,0,1.642,0.0,0 days 06:37:31.330000,760.324,13.12,0.092,0.026,0.00063
239,1,0,0,12.866539,0.0,0,1.18,0.0,0 days 06:37:31.330000,760.324,13.12,0.092,0.026,0.00063
240,1,0,0,1.8461222,0.0,0,1.82,0.0,0 days 06:32:11.400000,1120.21,13.601,0.103,0.02,0.000378
241,1,0,0,1.84617,0.0,0,0.21,0.0,0 days 06:32:11.400000,1120.21,13.601,0.103,0.02,0.000378
242,1,0,0,6.6223,0.0,0,5.54598,0.0,0 days 06:08:36.290000,3649.9,15.724,0.195,0.024,0.000669
243,1,0,0,0.5217136,0.0,0,11.27,0.0,0 days 06:10:21.950000,1383.32,11.76,0.046,0.021,0.000751
244,1,0,0,11.975818,0.0,0,0.28,0.0,0 days 16:29:42.260000,1565.84,16.398,0.263,0.026,0.000805
245,1,0,0,11.97495,0.0,0,3.4,0.0,0 days 16:29:42.260000,1565.84,16.398,0.263,0.026,0.000805
246,1,0,0,5.9895,0.0,0,1.03,0.0,0 days 16:31:55.040000,144.192,10.435,0.006,0.026,0.000487
247,1,0,0,28.707623,0.0,0,1.03,0.0,0 days 16:11:35.490000,603.858,12.362,0.057,0.023,0.000198
248,1,0,0,15.4715,0.0,0,1.89,0.0,0 days 16:15:22.130000,427.205,12.663,0.046,0.025,0.000175
249,1,0,0,15.465691,0.0,0,0.76,0.0,0 days 16:15:22.130000,427.205,12.663,0.046,0.025,0.000175
250,1,0,0,15.466674,0.0,0,1.231429,0.0,0 days 16:15:22.130000,427.205,12.663,0.046,0.025,0.000175
251,1,0,0,1.4556637,0.0,0,1.84406,0.0,0 days 16:16:52.990000,462.95,12.074,0.046,0.024,0.000403
252,1,0,0,1.45556515,0.0,0,2.043,0.0,0 days 16:16:52.990000,462.95,12.074,0.046,0.024,0.000403
253,1,0,0,3.3262396,0.0,0,0.33,0.0,0 days 16:16:16.050000,4791.68,13.093,0.057,0.023,0.000376
254,1,0,0,3.32592848,0.0,0,60.6949,0.0,0 days 16:16:16.050000,4791.68,13.093,0.057,0.023,0.000376
255,1,0,0,3.3255,0.0,0,85.0,0.0,0 days 16:16:16.050000,4791.68,13.093,0.057,0.023,0.000376
256,1,0,0,13.1426,0.0,0,13.9,0.0,0 days 16:36:39.470000,3363.81,16.545,0.172,0.023,0.000698
257,1,0,0,4.474513,0.0,0,2.221057,0.0,0 days 16:36:38.400000,696.124,13.18,0.092,0.024,0.000255
258,1,0,0,4.4743465,0.0,0,0.81,0.0,0 days 16:36:38.400000,696.124,13.18,0.092,0.024,0.000255
259,1,0,0,4.47471,0.0,0,2.486,0.0,0 days 16:36:38.400000,696.124,13.18,0.092,0.024,0.000255
260,1,0,0,2.1989041,0.0,0,0.75,0.0,0 days 16:22:11.500000,,12.386,0.114,0.023,0.002938
261,1,0,0,4.1657292,0.0,0,0.36,0.0,0 days 16:26:14.200000,9319.51,15.401,0.149,0.027,0.000758
262,1,0,0,0.6308,0.0,0,,,0 days 16:13:18.900000,,15.469,0.057,0.023,
263,1,0,0,0.2358684,0.0,0,1.792,0.0,0 days 16:21:30.440000,349.365,13.334,0.606,0.019,0.00013
264,1,0,0,12.99109,0.0,0,4.5,0.0,0 days 16:18:26.400000,,16.257,1.133,0.024,0.003186
265,1,0,0,1.7359447,0.0,0,0.84,0.0,0 days 16:41:48.750000,880.659,12.779,0.08,0.024,0.00024
266,1,0,0,1.8389349,0.0,0,0.58,0.0,0 days 16:15:15.060000,35.4342,11.189,0.039,0.017,0.00037
267,1,0,0,1.83916,0.0,0,0.48,0.0,0 days 16:15:15.060000,35.4342,11.189,0.039,0.017,0.00037
268,1,0,0,2.032664,0.0,0,0.535,0.0,0 days 16:28:32.640000,111.941,15.459,0.103,0.021,0.000615
269,1,0,0,6.11706,0.0,0,0.535,0.0,0 days 16:28:32.640000,111.941,15.459,0.103,0.021,0.000615
270,1,0,0,1.859017,0.0,0,2.03,0.0,0 days 15:59:31.010000,601.432,11.828,0.043,0.019,0.000323
271,1,0,0,1.85872487,0.0,0,2.01889,0.0,0 days 15:59:31.010000,601.432,11.828,0.043,0.019,0.000323
272,1,0,0,1.8590179,0.0,0,1.33,0.0,0 days 15:59:31.010000,601.432,11.828,0.043,0.019,0.000323
273,1,0,0,540.0,0.0,0,0.94,0.0,0 days 16:03:54.350000,511.443,11.877,0.032,0.022,0.000564
274,1,0,0,,,0,1.947,0.0,0 days 16:03:54.350000,511.443,11.877,0.032,0.022,0.000564
275,1,0,0,1.4408,0.0,0,1.58859,0.0,0 days 16:25:57.900000,157.614,12.892,0.092,0.021,0.001327
276,1,0,0,0.841202,0.0,0,2.31,0.0,0 days 16:16:41.290000,523.657,12.949,0.103,0.021,0.005662
277,1,0,0,0.8411257,0.0,0,0.66,0.0,0 days 16:16:39.100000,676.494,13.855,0.069,0.019,0.000186
278,1,0,0,0.17566,0.0,0,1.15,0.0,0 days 16:15:49.290000,555.171,12.711,0.069,0.024,0.000152
279,1,0,0,29.33873041,0.0,0,0.528528,0.0,0 days 16:02:44.470000,148.374,,,0.021,0.000762
280,1,0,0,22.7984,0.0,0,1.37,0.0,0 days 16:25:03.840000,,15.035,0.412,0.021,0.00073
281,1,0,0,1.68027,0.0,0,1.275,0.0,0 days 16:52:09.290000,247.386,11.713,0.057,0.021,0.000526
282,1,0,0,2.54427583,0.0,0,3.23826,0.0,0 days 16:48:53.360000,354.001,8.641,0.003,0.023,0.000349
283,1,0,0,0.7099504,0.0,0,2.065,0.0,0 days 15:56:54.120000,685.821,12.611,0.057,0.021,0.000412
284,1,0,0,1.8204,0.0,0,0.5139,0.0,0 days 16:10:31.610000,161.737,,,0.023,0.000632
285,1,0,0,2.809,0.0,0,0.474383,0.0,0 days 16:16:30.660000,166.168,,,0.023,0.001032
286,1,0,0,1.404411,0.0,0,2.02,0.0,0 days 16:16:30.660000,166.168,,,0.023,0.001032
287,1,0,0,1.4044283,0.0,0,0.12,0.0,0 days 16:16:30.660000,166.168,,,0.023,0.001032
288,1,0,0,3.400858,0.0,0,0.983,0.0,0 days 16:51:26.830000,279.968,11.201,0.016,0.033,0.000305
289,1,0,0,3.4007758,0.0,0,0.89,0.0,0 days 16:51:26.830000,279.968,11.201,0.016,0.033,0.000305
290,1,2,0,,,0,1.249,0.0,0 days 16:10:17.630000,170.562,11.275,0.019,0.021,0.0003
291,1,0,0,,,0,,,0 days 16:53:42.260000,867.306,10.015,0.051,0.238,0.00397
292,1,0,0,8.2781,0.0,0,,,0 days 16:28:32.890000,,14.802,1.03,0.021,
293,1,0,0,8.2758,0.0,0,1.6,0.0,0 days 16:28:32.890000,,14.802,1.03,0.021,
294,1,0,0,8.2766395,0.0,0,0.11,0.0,0 days 16:28:32.890000,,14.802,1.03,0.021,
295,1,0,0,0.6199,0.0,0,0.596423,0.0,0 days 16:09:52.870000,147.465,,,0.019,0.00105
296,1,0,0,28.46762,0.0,0,1.97,0.0,0 days 16:52:59.360000,450.603,12.137,0.046,0.021,0.001994
297,1,0,0,28.465633,0.0,0,0.96,0.0,0 days 16:52:59.360000,450.603,12.137,0.046,0.021,0.001994
298,1,0,0,4.5417,0.0,0,0.641751,0.0,0 days 16:17:18.970000,,,,0.021,0.001062
299,1,0,0,83830.0,0.0,0,0.74,0.0,0 days 16:17:31.380000,446.905,9.538,0.005,0.017,0.000362
300,1,0,0,8.79689,0.0,0,2.047,0.0,0 days 16:52:07.890000,377.553,12.166,0.057,0.019,0.000447
301,1,0,0,1.153886,0.0,0,1.8,0.0,0 days 16:49:41.460000,588.018,12.23,0.057,0.02,0.001196
302,1,0,0,1.6398934,0.0,0,0.79,0.0,0 days 16:15:17.860000,441.991,12.505,0.057,0.025,0.000385
303,1,0,0,1.486243,0.0,0,1.87,0.0,0 days 16:48:58.520000,809.464,16.471,0.103,0.025,0.001199
304,1,0,0,23.210585,0.0,0,0.81,0.0,0 days 16:11:00.780000,239.55,11.848,0.069,0.024,0.000838
305,1,0,0,23.21037,0.0,0,1.207,0.0,0 days 16:11:00.780000,239.55,11.848,0.069,0.024,0.000838
306,1,0,0,1.330023,0.0,0,2.4,0.0,0 days 16:52:25.010000,336.974,10.662,0.012,0.023,0.000387
307,1,0,0,50.73641,0.0,0,1.349,0.0,0 days 16:09:27.790000,334.817,12.251,0.08,0.019,0.000268
308,1,0,0,1.124,0.0,0,0.50547,0.0,0 days 16:15:59.250000,138.15,17.185,1.133,0.019,0.000858
309,1,0,0,0.7474,0.0,0,,,0 days 16:25:35.070000,133.312,7.27,0.03,0.021,0.000848
310,1,0,0,46.1373,0.0,0,0.723,0.0,0 days 15:57:03,290.683,14.003,0.137,0.026,0.000958
311,1,0,0,1.957,0.0,0,45.3731,0.0,0 days 16:34:39.210000,1236.49,12.971,0.046,0.023,0.00262
312,1,0,0,22.6398,0.0,0,0.862,0.0,0 days 16:29:43.270000,94.2591,10.165,0.006,0.019,0.000148
313,1,0,0,24.193613,0.0,0,0.87,0.0,0 days 16:41:39.300000,665.223,11.429,0.015,0.025,0.000902
314,1,0,0,2.784496,0.0,0,0.256,0.0,0 days 16:27:28.560000,102.889,17.18,0.2,0.021,0.000426
315,1,0,0,0.64292573,0.0,0,0.362033,0.0,0 days 16:21:16.800000,134.261,,,0.021,0.00134
316,1,0,0,1.4562,0.0,0,,,0 days 16:01:21.550000,,16.5,0.183,0.027,0.00152
317,1,0,0,2.8742,0.0,0,1.41662,0.0,0 days 16:02:00.380000,144.025,13.699,0.057,0.022,0.003637
318,1,0,0,10.2236,0.0,0,2.04,0.0,0 days 16:03:01.600000,143.715,,,0.025,0.003427
319,1,0,0,1.6281,0.0,0,2.74444,0.0,0 days 16:07:17.770000,144.951,8.7,0.03,0.031,0.001252
320,1,0,0,2.7518,0.0,0,0.647,0.0,0 days 16:33:34.730000,60.5309,11.11,0.018,0.024,0.000588
321,1,0,0,,,0,8.12,0.0,0 days 15:58:47.230000,509.051,10.266,0.007,0.02,0.000435
322,1,0,0,23.277669,0.0,0,0.68,0.0,0 days 16:28:37.800000,423.406,14.307,0.137,0.023,0.000183
323,1,0,0,24.6842,0.0,0,1.17,0.0,0 days 16:03:18.790000,273.868,12.248,0.057,0.021,0.000235
324,1,0,0,2.2,0.0,0,0.87,0.0,0 days 16:31:47.270000,305.337,12.766,0.057,0.023,0.000141
325,1,0,0,2.6454165,0.0,0,0.79,0.0,0 days 16:19:16.970000,528.025,11.961,0.023,0.023,0.000444
326,1,0,0,2.64594828,0.0,0,1.98054,0.0,0 days 16:19:16.970000,528.025,11.961,0.023,0.023,0.000444
327,1,0,0,20.98296043,0.0,0,0.739921,0.0,0 days 16:14:49.620000,366.941,14.905,0.126,0.024,0.000404
328,1,0,0,1.5271792,0.0,0,0.899453,0.0,0 days 16:23:15.330000,559.822,15.154,0.08,0.023,0.00029
329,1,1,0,7.8392,0.0,0,1.115,0.0,0 days 15:55:16.730000,187.222,11.372,0.036,0.023,0.000501
330,1,0,0,9.2048,0.0,0,3.61562,0.0,0 days 15:57:40.450000,155.751,5.84,0.03,0.033,0.0010809
331,1,0,0,2.32046168,0.0,0,,,0 days 15:59:46.050000,170.111,10.015,0.004,0.023,
332,1,0,0,2.320937,0.0,0,1.157,0.0,0 days 15:59:46.050000,170.111,10.015,0.004,0.023,
333,1,0,0,1.94297,0.0,0,0.436,0.0,0 days 16:02:04.290000,143.701,,,0.026,0.000794
334,1,0,0,1.3178719,0.0,0,1.975,0.0,0 days 16:38:13.200000,552.872,12.734,0.057,0.023,0.000604
335,1,0,0,1.3179,0.0,0,1.07,0.0,0 days 16:38:13.200000,552.872,12.734,0.057,0.023,0.000604
336,1,0,0,0.2338108,0.0,0,,,0 days 16:01:46.700000,,18.3374,0.0587,,0.021038
337,1,0,0,1.1488,0.0,0,0.984957,0.0,0 days 15:55:05.110000,144.086,15.15,0.16,0.019,0.001725
338,1,0,0,46.38363,0.0,0,0.762,0.0,0 days 16:37:19.440000,116.189,11.912,0.023,0.021,0.000495
339,1,0,0,46.40651,0.0,0,0.73,0.0,0 days 16:37:19.440000,116.189,11.912,0.023,0.021,0.000495
340,1,0,0,16.56127,0.0,0,0.258,0.0,0 days 15:59:59.300000,81.38137,13.346,0.05,0.027,
341,1,0,0,16.563155,0.0,0,0.48,0.0,0 days 15:59:59.300000,81.38137,13.346,0.05,0.027,
342,1,0,0,18.357773,0.0,0,0.75,0.0,0 days 16:08:13.900000,337.993,12.753,0.034,0.023,0.000137
343,1,0,0,18.3647,0.0,0,1.22,0.0,0 days 16:08:13.900000,337.993,12.753,0.034,0.023,0.000137
344,1,0,0,21.9184,0.0,0,0.72,0.0,0 days 16:22:12.400000,293.873,15.329,1.133,0.021,0.000295
345,1,0,0,49.8558,0.0,0,1.359,0.0,0 days 16:10:17.400000,166.757,10.711,0.01,0.019,0.000337
346,1,0,0,4.9818921,0.0,0,1.04,0.0,0 days 16:36:06.040000,211.632,12.293,0.038,0.036,0.000337
